loan_amnt,term,int_rate,emp_length,home_ownership,annual_inc,purpose,dti,loan_income_ratio,rate_term,affordability,inc_per_debt_unit,loan_rate_risk,dti_rate_interaction,loan_status
19500.0,36.0,18.2,10.0,2,39000.0,2,25.69,0.4999871798159022,655.1999999999999,5.988943488943489,1461.2214312476583,354.9,4.67558,0
15000.0,36.0,10.78,7.0,3,35000.0,1,15.23,0.4285591840233136,388.08,6.983240223463686,2156.5003080714723,161.7,1.641794,0
7000.0,36.0,6.24,2.0,1,57500.0,2,18.97,0.12173701326933445,224.64000000000001,24.516770892552586,2879.3189784677015,43.68,1.183728,0
15000.0,36.0,7.26,10.0,1,96000.0,2,12.05,0.15624837241278736,261.36,19.154030327214684,7356.3218390804595,108.9,0.87483,0
16000.0,36.0,5.32,2.0,3,121000.0,0,19.38,0.1322303121461806,191.52,22.636567722624097,5937.193326790972,85.12,1.0310160000000002,0
18000.0,60.0,15.41,3.0,1,45000.0,3,20.91,0.39999111130863757,924.6,12.458471760797343,2053.8566864445456,277.38,3.222231,0
10000.0,36.0,9.99,5.0,1,87000.0,1,17.93,0.11494120757232676,359.64,26.006377042646474,4595.879556259905,99.9,1.791207,0
5700.0,36.0,5.32,9.0,1,62000.0,1,14.17,0.09193400106449896,191.52,32.42677824267783,4087.013843111404,30.324,0.753844,0
4000.0,36.0,11.99,1.0,2,38000.0,2,31.68,0.10526038788452935,431.64,28.245787908820613,1162.7906976744187,47.96,3.798432,0
20000.0,60.0,15.41,7.0,1,41800.0,2,28.88,0.47845745317097677,924.6,10.41874376869392,1398.9290495314592,308.2,4.4504079999999995,0
5600.0,36.0,6.89,8.0,1,145286.0,2,13.12,0.038544398328825016,248.04,77.3346344925479,10289.376770538243,38.584,0.9039679999999999,0
9000.0,36.0,7.89,4.0,3,71000.0,2,9.06,0.12675877804537963,284.03999999999996,23.57237715803453,7057.6540755467195,71.01,0.7148340000000001,0
21000.0,36.0,9.17,10.0,1,122000.0,2,13.43,0.17212973664150294,330.12,17.39874500855676,8454.608454608455,192.57,1.231531,0
25000.0,36.0,5.32,6.0,1,155000.0,2,26.17,0.16128928200463222,191.52,18.573254513500558,5704.821494295178,133.0,1.392244,0
4000.0,36.0,9.76,7.0,3,49000.0,2,3.28,0.08163098712271179,351.36,36.42220019821605,11448.598130841123,39.04,0.32012799999999997,0
35000.0,60.0,14.33,10.0,1,89000.0,2,36.39,0.3932540083819283,859.8,12.692527096406161,2380.3155924043863,501.55,5.2146870000000005,0
10000.0,36.0,6.99,10.0,1,60000.0,8,29.15,0.1666638889351844,251.64000000000001,17.935432443204466,1990.0497512437812,69.9,2.037585,0
6000.0,36.0,7.89,3.0,3,40000.0,8,5.13,0.14999625009374765,284.03999999999996,19.88071570576541,6525.2854812398045,47.34,0.404757,0
35000.0,60.0,16.55,10.0,1,175000.0,2,18.7,0.19999885714938773,993.0,24.95721620079863,8883.248730964468,579.25,3.09485,0
12000.0,60.0,10.64,1.0,3,65000.0,2,16.99,0.1846125444223935,638.4000000000001,26.948590381426204,3613.1183991106172,127.68,1.8077359999999998,0
12000.0,36.0,9.76,8.0,3,58000.0,2,5.48,0.20689298460371372,351.36,14.456630109670987,8950.617283950616,117.12,0.534848,0
11200.0,60.0,12.88,10.0,1,42000.0,2,18.23,0.26666031761148545,772.8000000000001,18.650088809946716,2184.0873634945397,144.256,2.348024,0
12000.0,36.0,9.17,10.0,3,30000.0,2,19.41,0.3999866671110963,330.12,7.477567298105684,1469.8677119059284,110.04,1.779897,0
12000.0,36.0,9.76,9.0,3,90000.0,2,14.33,0.13333185186831256,351.36,22.43270189431705,5870.841487279843,117.12,1.398608,0
5500.0,36.0,5.32,1.0,3,62400.0,5,7.36,0.08813961314722521,191.52,33.8150289017341,7464.114832535885,29.26,0.391552,0
18000.0,36.0,7.26,3.0,1,102000.0,1,14.55,0.17646885814844954,261.36,16.96606786427146,6559.4855305466235,130.68,1.05633,0
10000.0,36.0,14.48,2.0,2,80000.0,9,21.62,0.124998437519531,521.28,23.91390992427262,3536.6931918656055,144.8,3.1305760000000005,0
7800.0,36.0,9.76,1.0,1,65000.0,2,9.44,0.11999815387455577,351.36,24.885145482388978,6226.053639846744,76.128,0.9213439999999999,0
18000.0,60.0,9.17,10.0,3,76000.0,1,22.41,0.23683898896067157,550.2,21.04097452934662,3246.475865014951,165.06,2.0549969999999997,0
10000.0,36.0,6.24,1.0,3,42000.0,1,8.43,0.23808956929596914,224.64000000000001,12.554802710243125,4453.870625662778,62.4,0.526032,0
15000.0,36.0,9.76,5.0,1,70000.0,2,5.81,0.21428265310495564,351.36,13.966480446927372,10279.001468428782,146.4,0.567056,0
20000.0,36.0,6.89,8.0,3,82000.0,1,33.22,0.2438994646406751,248.04,12.277899780395288,2396.2594973699593,137.8,2.288858,0
25000.0,36.0,7.49,10.0,1,61900.0,2,29.93,0.403870696757726,269.64,7.417319060552804,2001.2932428063368,187.25,2.241757,0
9875.0,36.0,9.17,1.0,1,24720.0,3,19.17,0.39945795073014845,330.12,7.482595096357583,1225.5825483391175,90.55375,1.757889,0
15200.0,60.0,15.41,1.0,2,57000.0,2,30.63,0.26666198838616867,924.6,18.676277850589777,1802.0866266202972,234.232,4.720083,0
10475.0,36.0,8.38,10.0,1,51500.0,2,22.65,0.20339410885225528,301.68,14.698886880410999,2177.589852008457,87.78050000000002,1.8980700000000001,0
15000.0,36.0,8.18,5.0,1,124000.0,1,7.06,0.12096676639704519,294.48,24.740622505985634,15384.615384615387,122.7,0.577508,0
15275.0,36.0,11.99,10.0,1,36400.0,2,20.34,0.4196313288096481,431.64,7.132127228789759,1705.7169634489221,183.14725,2.4387659999999998,0
6000.0,36.0,9.99,4.0,1,38000.0,2,18.35,0.15789058182679402,359.64,18.88667992047714,1963.8242894056846,59.94,1.8331650000000002,0
22000.0,60.0,10.78,10.0,1,100000.0,2,6.82,0.21999780002199978,646.8,22.665457842248415,12787.72378516624,237.16,0.735196,0
7200.0,36.0,9.76,5.0,3,30000.0,2,26.4,0.2399920002666578,351.36,12.437810945273633,1094.890510948905,70.272,2.57664,0
5000.0,36.0,9.76,5.0,3,165000.0,6,4.03,0.030302846649414246,351.36,98.2922954725973,32803.18091451292,48.8,0.393328,0
15000.0,36.0,6.99,10.0,1,60000.0,3,24.68,0.24999583340277662,251.64000000000001,11.971268954509178,2336.448598130841,104.85,1.725132,0
6000.0,36.0,7.89,10.0,1,120000.0,2,8.0,0.04999958333680553,284.03999999999996,59.642147117296226,13333.333333333334,47.34,0.6312,0
28000.0,60.0,10.64,10.0,3,97000.0,2,30.88,0.2886568179709488,638.4000000000001,17.28439059158945,3042.6599749058973,297.92,3.285632,0
2000.0,36.0,10.99,10.0,1,78000.0,8,14.58,0.025640696914142128,395.64,114.9312377210216,5006.418485237484,21.98,1.6023420000000002,0
15000.0,36.0,13.67,10.0,2,125000.0,1,20.09,0.11999904000767994,492.12,24.940143655227452,5926.979611190138,205.05,2.7463029999999997,0
8400.0,36.0,12.59,10.0,1,96500.0,2,15.11,0.08704573009606117,453.24,34.3172119487909,5990.068280571074,105.756,1.9023489999999998,0
2000.0,36.0,15.41,5.0,2,60000.0,8,12.76,0.03333277778703688,554.76,88.40864440078585,4360.46511627907,30.82,1.966316,0
9600.0,36.0,13.18,6.0,1,50000.0,2,25.32,0.19199616007679846,474.48,15.566625155666252,1899.696048632219,126.528,3.337176,0
30225.0,60.0,28.99,10.0,3,83400.0,2,21.56,0.3624057265500414,1739.3999999999999,13.769192669638436,3696.8085106382982,876.22275,6.250243999999999,0
2300.0,36.0,9.99,4.0,3,25000.0,2,13.11,0.09199632014719411,359.64,32.10616438356165,1771.793054571226,22.977,1.3096889999999999,0
5500.0,36.0,7.89,2.0,3,73000.0,1,9.21,0.0753414336789907,284.03999999999996,39.559248554913296,7149.853085210577,43.395,0.726669,0
7500.0,36.0,9.76,8.0,1,150000.0,11,32.71,0.04999966666888887,351.36,59.71337579617834,4449.718184514981,73.2,3.192496,0
5000.0,36.0,5.32,5.0,3,77500.0,2,17.7,0.06451529657681836,191.52,46.16759332803812,4144.3850267379685,26.6,0.94164,0
6000.0,36.0,13.67,2.0,3,35000.0,8,17.76,0.17142367360932545,492.12,17.395626242544733,1865.6716417910445,82.02,2.427792,0
3500.0,36.0,11.99,10.0,3,72000.0,1,27.92,0.04861043596616714,431.64,61.08597285067873,2489.6265560165975,41.965,3.347608,0
5000.0,36.0,5.32,10.0,2,110000.0,2,19.7,0.045454132235161496,191.52,65.52819698173153,5314.009661835749,26.6,1.04804,0
14000.0,36.0,5.32,1.0,2,131000.0,1,7.84,0.10686941321058618,191.52,27.99943003704759,14819.004524886877,74.48,0.417088,0
6000.0,36.0,7.91,3.0,3,30000.0,1,12.24,0.19999333355554816,284.76,14.910536779324056,2265.861027190332,47.46,0.9681839999999999,0
35000.0,36.0,13.18,10.0,1,125000.0,2,12.02,0.27999776001791987,474.48,10.703276629752255,9600.614439324117,461.3,1.584236,0
4600.0,36.0,18.49,1.0,3,43000.0,2,13.4,0.10697425641264156,665.64,27.825711820534945,2986.111111111111,85.054,2.4776599999999998,0
12000.0,36.0,7.26,3.0,1,67913.0,3,10.85,0.17669405424507464,261.36,16.927467597208377,5731.054852320675,87.12,0.78771,0
24000.0,36.0,10.64,10.0,1,130000.0,1,37.22,0.18461396450796533,383.04,16.225661507738394,3401.360544217687,255.36,3.960208,0
20000.0,36.0,11.99,10.0,1,98000.0,2,12.95,0.20407955020867133,431.64,14.673587542423638,7025.089605734767,239.8,1.552705,0
5000.0,36.0,12.05,5.0,3,25000.0,8,8.02,0.1999920003199872,433.8,14.892772041302623,2771.618625277162,60.25,0.9664100000000001,0
12000.0,36.0,5.32,1.0,1,95000.0,1,3.76,0.12631445984779108,191.52,23.678963110667997,19957.983193277312,63.84,0.200032,0
4350.0,36.0,15.77,10.0,3,42000.0,2,24.03,0.10356896264374658,567.72,28.72777017783858,1677.9864163004395,68.5995,3.789531,0
24000.0,36.0,5.32,10.0,1,85000.0,2,17.89,0.28234961941624215,191.52,10.609086370444334,4499.735309687665,127.68,0.951748,0
12000.0,36.0,10.64,10.0,1,150000.0,10,20.43,0.0799994666702222,383.04,37.387836490528414,6999.533364442371,127.68,2.173752,0
15000.0,60.0,18.99,1.0,3,102000.0,2,24.65,0.14705738179037461,1139.3999999999999,33.864541832669325,3976.608187134503,284.85,4.681035,0
22300.0,36.0,15.41,10.0,1,60000.0,2,27.68,0.37166047232546123,554.76,8.058739255014327,2092.050209205021,343.643,4.2654879999999995,0
5000.0,36.0,11.99,0.0,1,67000.0,8,26.09,0.07462575185444993,431.64,39.912629070691025,2473.2373569582874,59.95,3.1281909999999997,0
10500.0,36.0,7.26,10.0,1,83500.0,2,17.15,0.12574699704195158,261.36,23.775626423690202,4600.550964187328,76.23,1.2450899999999998,0
15000.0,36.0,9.76,2.0,1,58000.0,1,18.55,0.2586162307546422,351.36,11.572226656025537,2966.7519181585676,146.4,1.81048,0
16800.0,36.0,6.24,1.0,1,80000.0,1,28.22,0.2099973750328121,224.64000000000001,14.255167498218103,2737.8507871321012,104.832,1.760928,0
35000.0,36.0,7.89,5.0,1,180000.0,2,21.95,0.1944433642035322,284.03999999999996,15.412718346843247,7843.137254901961,276.15,1.731855,0
8000.0,36.0,16.59,10.0,1,191136.0,0,8.16,0.04185479525157348,597.24,71.35490293678447,20866.37554585153,132.72,1.353744,0
20000.0,36.0,6.24,5.0,3,85000.0,1,26.91,0.23529134951353514,224.64000000000001,12.727091235775603,3045.5034037979217,124.8,1.6791840000000002,0
16000.0,36.0,7.26,5.0,2,50000.0,3,7.89,0.31999360012799744,261.36,9.353953604390123,5624.29696287964,116.16,0.5728139999999999,0
35000.0,60.0,17.86,5.0,3,92000.0,2,19.56,0.380430647492962,1071.6,13.12036508841985,4474.708171206226,625.1,3.493416,0
28000.0,36.0,5.32,10.0,1,230000.0,1,20.39,0.1217386011365168,191.52,24.61121415323156,10752.68817204301,148.96,1.084748,0
12850.0,60.0,16.55,6.0,3,50000.0,2,32.33,0.25699486010279793,993.0,19.364833462432227,1500.1500150015002,212.6675,5.350615,0
18500.0,36.0,6.89,2.0,1,65000.0,2,20.27,0.2846110059845233,248.04,10.520069054812257,3055.9473436765397,127.465,1.3966029999999998,0
33000.0,36.0,13.67,1.0,2,120000.0,3,14.85,0.27499770835243037,492.12,10.897203051216854,7570.977917981073,451.11,2.029995,0
7000.0,36.0,12.59,0.0,1,70800.0,0,6.73,0.09886866004717447,453.24,30.187606594656053,9159.120310478655,88.13,0.847307,0
5000.0,36.0,10.78,10.0,3,56000.0,2,15.5,0.08928411992642989,388.08,33.35980937251787,3393.939393939394,53.9,1.6709,0
5925.0,36.0,20.99,2.0,3,60000.0,1,11.62,0.09874835419409676,755.64,30.196275792652237,4754.358161648178,124.36574999999999,2.4390379999999996,0
16500.0,60.0,13.67,10.0,1,108000.0,2,12.9,0.1527763631818224,820.2,32.608695652173914,7769.78417266187,225.555,1.7634300000000003,0
5000.0,36.0,12.05,3.0,3,23000.0,5,34.24,0.21738185296291465,433.8,13.701350277998412,652.6674233825198,60.25,4.125920000000001,0
10000.0,36.0,10.78,10.0,1,125000.0,2,19.92,0.07999936000511997,388.08,37.36548425667596,5975.1434034416825,107.8,2.147376,0
5900.0,36.0,9.17,3.0,3,25000.0,2,25.83,0.2359905603775849,330.12,12.634770889487871,931.7927692881104,54.103,2.368611,0
10000.0,36.0,8.49,10.0,1,36000.0,3,12.07,0.2777700619427238,305.64,10.761259465922679,2754.3993879112472,84.9,1.024743,0
8400.0,36.0,5.32,7.0,2,68857.0,1,20.23,0.12199018269482123,191.52,24.486842105263154,3243.382006594442,44.688,1.0762360000000002,0
12000.0,36.0,13.67,1.0,3,65000.0,2,27.13,0.1846125444223935,492.12,16.201395812562314,2310.7003199431215,164.04,3.708671,0
20000.0,60.0,10.64,10.0,1,110000.0,2,17.24,0.18181652894064598,638.4000000000001,27.41774675972084,6030.701754385966,212.8,1.8343359999999997,0
25000.0,60.0,13.67,10.0,3,59000.0,2,31.59,0.42372163183674855,820.2,11.771747805267358,1810.3712795335991,341.75,4.318353,0
25600.0,36.0,12.05,10.0,3,110000.0,2,8.42,0.23272515704402688,433.8,12.872523014510843,11677.28237791932,308.48,1.01461,0
18000.0,60.0,13.67,9.0,1,110000.0,2,9.32,0.1636348760465814,820.2,30.454042081949055,10658.91472868217,246.06,1.2740440000000002,0
12000.0,36.0,11.99,9.0,1,100000.0,2,34.08,0.11999880001199988,431.64,24.925224327018945,2850.6271379703535,143.88,4.086192,0
21000.0,36.0,5.32,3.0,1,47000.0,2,12.74,0.44679900427650476,191.52,6.702795208214488,3420.669577874818,111.72,0.677768,0
20000.0,36.0,5.32,2.0,1,86000.0,1,19.08,0.23255543540191392,191.52,12.876821720902377,4282.868525896415,106.4,1.015056,0
17500.0,36.0,11.99,9.0,2,47000.0,1,16.55,0.37233250356375397,431.64,8.040602189781023,2678.062678062678,209.825,1.9843450000000002,0
15000.0,60.0,13.18,10.0,1,100000.0,8,25.63,0.14999850001499984,790.8,33.200531208499335,3755.163349605708,197.7,3.3780339999999995,0
18600.0,36.0,5.32,10.0,2,75000.0,3,11.73,0.24799669337742164,191.52,12.073406310367032,5891.594658287509,98.952,0.624036,0
14000.0,36.0,7.89,10.0,3,60000.0,2,16.34,0.2333294445092582,284.03999999999996,12.824166429182103,3460.2076124567475,110.46,1.289226,0
13000.0,36.0,13.18,1.0,1,33280.0,2,12.95,0.39061326282263154,474.48,7.65879104019638,2385.663082437276,171.34,1.70681,0
6000.0,36.0,13.44,3.0,1,60000.0,1,5.02,0.09999833336111065,483.84,29.821073558648113,9966.777408637874,80.64,0.6746879999999998,0
8000.0,36.0,8.38,4.0,1,104000.0,1,11.7,0.07692233728521841,301.68,38.82528621204579,8188.976377952757,67.04,0.9804600000000001,0
18000.0,60.0,12.59,10.0,1,63000.0,1,31.64,0.28570975063887877,755.4,17.441860465116278,1930.1470588235293,226.62,3.983476,0
3000.0,36.0,13.67,1.0,1,56000.0,2,16.47,0.05357047195585793,492.12,55.33596837944665,3205.495134516314,41.01,2.2514489999999996,0
10200.0,36.0,9.76,10.0,1,95000.0,2,19.8,0.10736729087062241,351.36,27.84290738569754,4567.307692307692,99.552,1.93248,0
25000.0,36.0,13.99,1.0,3,112000.0,5,10.25,0.2232122927473862,503.64,13.420674229110082,9955.555555555555,349.75,1.433975,0
6000.0,36.0,12.59,10.0,3,41000.0,2,30.48,0.1463378941977025,453.24,20.37773359840954,1302.4142312579415,75.54,3.837432,0
10000.0,36.0,9.8,1.0,3,60000.0,2,3.4,0.1666638889351844,352.8,17.935432443204466,13636.363636363636,98.0,0.3332,0
3500.0,36.0,11.99,10.0,1,70000.0,1,11.07,0.04999928572448965,431.64,59.389140271493204,5799.50289975145,41.965,1.327293,0
16000.0,36.0,13.67,10.0,1,71000.0,2,9.43,0.22534893874734158,492.12,13.282614118233974,6807.286673058486,218.72,1.289081,0
10000.0,60.0,20.99,5.0,3,55000.0,8,9.21,0.18181487609316194,1259.3999999999999,27.335984095427435,5386.875612144955,209.89999999999998,1.933179,0
12225.0,36.0,9.17,10.0,1,56000.0,2,24.0,0.21829967322012106,330.12,13.701981893809641,2240.0,112.10325,2.2007999999999996,0
5500.0,36.0,17.57,1.0,3,93600.0,6,12.78,0.05876005598230788,632.52,50.72254335260116,6792.452830188679,96.635,2.245446,0
3500.0,36.0,14.85,3.0,1,30000.0,2,8.84,0.11666277790740309,534.6,25.452488687782804,3048.7804878048782,51.975,1.31274,0
20000.0,60.0,11.22,2.0,1,200000.0,1,10.18,0.09999950000249999,673.2,49.85044865403789,17889.08765652952,224.4,1.142196,0
30000.0,36.0,13.18,2.0,3,198300.0,2,8.24,0.1512851674978946,474.48,19.80623252097483,21461.03896103896,395.4,1.086032,0
9600.0,36.0,11.22,10.0,3,72000.0,5,28.97,0.13333148150720128,403.92,22.4159402241594,2402.4024024024025,107.712,3.2504340000000003,0
6500.0,36.0,11.99,9.0,1,74000.0,2,4.09,0.08783665085606951,431.64,33.96572827417381,14538.310412573674,77.935,0.49039099999999997,0
16000.0,36.0,13.18,2.0,1,40000.0,1,20.47,0.39999000024999376,474.48,7.483162883512098,1863.0647414997673,210.88,2.697946,0
10000.0,36.0,10.64,8.0,1,40000.0,2,28.02,0.2499937501562461,383.04,11.95695496213631,1378.3597518952447,106.4,2.9813280000000004,0
14350.0,36.0,13.18,10.0,1,60500.85,3,18.77,0.2371828299465223,474.48,12.616609898512444,3060.2352048558423,189.133,2.473886,0
17600.0,36.0,23.13,1.0,3,40000.0,1,39.23,0.4399890002749931,832.68,6.804264005443411,994.2828734775044,407.088,9.073898999999999,0
30000.0,36.0,16.99,2.0,1,95000.0,3,9.94,0.3157861496194777,611.64,9.488613663603676,8683.729433272396,509.69999999999993,1.6888059999999998,0
15000.0,60.0,11.99,2.0,3,55000.0,2,26.97,0.2727223141397429,719.4,18.260292164674635,1966.392563460851,179.85,3.2337029999999998,0
2400.0,36.0,9.17,2.0,2,102000.0,1,3.76,0.023529181086459936,330.12,125.61576354679802,21428.57142857143,22.008,0.344792,0
1800.0,36.0,9.17,2.0,1,33000.0,2,23.2,0.0545438017029787,330.12,53.92156862745098,1363.6363636363637,16.506,2.12744,0
17500.0,36.0,10.99,10.0,1,40000.0,1,19.93,0.43748906277343064,395.64,6.843065693430658,1911.1323459149546,192.325,2.190307,0
5800.0,36.0,13.18,9.0,3,35000.0,2,25.0,0.16570955115568126,474.48,17.991775188485263,1346.1538461538462,76.444,3.295,0
3000.0,36.0,12.59,3.0,3,28800.0,0,17.13,0.1041630498941009,453.24,28.458498023715418,1588.5273028130173,37.77,2.156667,0
12000.0,36.0,7.26,10.0,1,52000.0,2,9.31,0.2307647929847503,261.36,12.961116650049851,5043.64694471387,87.12,0.6759059999999999,0
32000.0,36.0,8.18,10.0,3,168000.0,1,22.98,0.1904750566960911,294.48,15.732301161193657,7005.838198498749,261.76,1.8797639999999998,0
25000.0,36.0,11.22,10.0,3,90000.0,2,28.1,0.27777469139231786,403.92,10.784470362677745,3092.783505154639,280.5,3.15282,0
21000.0,60.0,7.89,8.0,1,85000.0,2,16.95,0.2470559169892119,473.4,20.18043684710351,4735.376044568246,165.69,1.337355,0
5000.0,36.0,10.64,1.0,3,35360.0,1,4.34,0.14139871609965782,383.04,21.064336775218425,6621.722846441948,53.2,0.46177599999999996,0
20000.0,60.0,16.99,5.0,1,63000.0,2,25.39,0.31745527848764304,1019.3999999999999,15.702891326021936,2387.2679045092837,339.79999999999995,4.3137609999999995,0
21600.0,60.0,11.22,0.0,1,100000.0,3,11.06,0.21599784002159977,673.2,23.08402585410896,8291.873963515754,242.352,1.2409320000000001,0
9600.0,36.0,7.89,1.0,3,80000.0,1,14.39,0.11999850001874976,284.03999999999996,24.906600249066003,5198.180636777128,75.744,1.135371,0
28800.0,60.0,11.99,10.0,3,105000.0,2,12.78,0.2742831020656946,719.4,18.19126819126819,7619.738751814224,345.312,1.532322,0
10000.0,36.0,5.32,10.0,1,70000.0,1,26.83,0.14285510206997043,191.52,20.92467118373854,2515.2712899748476,53.2,1.427356,0
6000.0,36.0,11.99,0.0,2,26000.0,2,27.75,0.23076035537094727,431.64,12.922465208747514,904.3478260869565,71.94,3.3272250000000003,0
13500.0,60.0,12.59,10.0,3,55000.0,8,24.32,0.24545008272576863,755.4,20.280235988200587,2172.1958925750396,169.965,3.061888,0
6000.0,36.0,13.18,3.0,3,41000.0,1,20.55,0.1463378941977025,474.48,20.37773359840954,1902.552204176334,79.08,2.70849,0
5000.0,36.0,13.18,1.0,3,60000.0,2,2.58,0.0833319444675922,474.48,35.74265289912629,16759.77653631285,65.9,0.34004399999999996,0
20000.0,36.0,9.76,10.0,1,100000.0,1,20.16,0.1999980000199998,351.36,14.973048512677183,4725.897920604915,195.2,1.9676159999999998,0
8000.0,36.0,7.26,3.0,3,45000.0,2,5.04,0.17777382724828336,261.36,16.79940268790443,7450.3311258278145,58.08,0.365904,0
11325.0,36.0,10.64,0.0,3,33600.0,2,8.07,0.3370435403708223,383.04,8.872458410351202,3704.5203969128997,120.498,0.8586480000000001,0
16000.0,60.0,17.86,8.0,3,140000.0,8,4.79,0.11428489796501454,1071.6,43.5865504358655,24179.620034542313,285.76,0.8554939999999999,0
10000.0,36.0,12.59,1.0,1,29000.0,3,21.36,0.3448156960104824,453.24,8.668792347548823,1296.95885509839,125.9,2.689224,0
20400.0,60.0,17.57,1.0,3,45000.0,2,38.54,0.4533232594831226,1054.2,10.997067448680351,1138.0880121396056,358.428,6.771477999999999,0
12000.0,36.0,9.76,1.0,3,68000.0,1,8.0,0.17646799311774827,351.36,16.949152542372882,7555.555555555556,117.12,0.7807999999999999,0
21000.0,60.0,14.48,9.0,3,69800.0,3,24.19,0.30085528860618044,868.8000000000001,16.57169990503324,2770.9408495434695,304.08,3.5027120000000003,0
13200.0,36.0,8.38,1.0,1,185000.0,1,8.04,0.07135096567045583,301.68,41.93109700815956,20464.601769911507,110.61600000000001,0.6737519999999999,0
7000.0,36.0,14.48,1.0,3,27040.0,2,24.23,0.2588661661920787,521.28,11.529277998862991,1071.739992072929,101.36,3.5085040000000003,0
15500.0,60.0,9.76,1.0,1,75000.0,2,22.82,0.20666391114785138,585.6,24.10025706940874,3148.614609571788,151.28,2.227232,0
4125.0,36.0,26.06,6.0,1,69000.0,2,15.13,0.05978174229358995,938.16,49.74765681326604,4277.743335399875,107.4975,3.942878,0
